Date,Ticker,Company,Sector,Open,High,Low,Close,Adj Close,Volume
2025-08-04,AMZN,Amazon,Consumer Discretionary,217.3999938964844,217.44000244140625,211.4199981689453,211.6499938964844,211.6499938964844,77890100
2025-08-05,AMZN,Amazon,Consumer Discretionary,213.0500030517578,216.3000030517578,212.8699951171875,213.75,213.75,51505100
2025-08-06,AMZN,Amazon,Consumer Discretionary,214.6999969482422,222.6499938964844,213.7400054931641,222.30999755859372,222.30999755859372,54823000
2025-08-07,AMZN,Amazon,Consumer Discretionary,221.0,226.22000122070312,220.82000732421875,223.1300048828125,223.1300048828125,40603500
2025-08-08,AMZN,Amazon,Consumer Discretionary,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,222.69000244140625,32970500
2025-08-11,AMZN,Amazon,Consumer Discretionary,221.77999877929688,223.0500030517578,220.3999938964844,221.3000030517578,221.3000030517578,31646200
2025-08-12,AMZN,Amazon,Consumer Discretionary,222.22999572753903,223.5,219.0500030517578,221.47000122070312,221.47000122070312,37185800
2025-08-13,AMZN,Amazon,Consumer Discretionary,222.0,224.9199981689453,222.0,224.55999755859372,224.55999755859372,36508300
2025-08-14,AMZN,Amazon,Consumer Discretionary,227.3999938964844,233.1100006103516,227.0200042724609,230.97999572753903,230.97999572753903,61545800
2025-08-15,AMZN,Amazon,Consumer Discretionary,232.5800018310547,234.0800018310547,229.80999755859372,231.02999877929688,231.02999877929688,39649200
2025-08-18,AMZN,Amazon,Consumer Discretionary,230.22999572753903,231.91000366210935,228.3300018310547,231.4900054931641,231.4900054931641,25248900
2025-08-19,AMZN,Amazon,Consumer Discretionary,230.08999633789065,230.52999877929688,227.1199951171875,228.00999450683597,228.00999450683597,29891000
2025-08-20,AMZN,Amazon,Consumer Discretionary,227.1199951171875,227.2700042724609,220.9199981689453,223.80999755859372,223.80999755859372,36604300
2025-08-21,AMZN,Amazon,Consumer Discretionary,222.6499938964844,222.77999877929688,220.5,221.9499969482422,221.9499969482422,32140500
2025-08-22,AMZN,Amazon,Consumer Discretionary,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789065,228.83999633789065,37315300
2025-08-25,AMZN,Amazon,Consumer Discretionary,227.3500061035156,229.6000061035156,227.30999755859372,227.94000244140625,227.94000244140625,22633700
2025-08-26,AMZN,Amazon,Consumer Discretionary,227.1100006103516,229.0,226.0200042724609,228.7100067138672,228.7100067138672,26105400
2025-08-27,AMZN,Amazon,Consumer Discretionary,228.57000732421875,229.8699951171875,227.80999755859372,229.1199951171875,229.1199951171875,21254500
2025-08-28,AMZN,Amazon,Consumer Discretionary,229.00999450683597,232.7100067138672,228.0200042724609,231.6000061035156,231.6000061035156,33679600
2025-08-29,AMZN,Amazon,Consumer Discretionary,231.32000732421875,231.80999755859372,228.16000366210935,229.0,229.0,26199200
2025-09-02,AMZN,Amazon,Consumer Discretionary,223.5200042724609,226.1699981689453,221.8300018310547,225.33999633789065,225.33999633789065,38843900
2025-09-03,AMZN,Amazon,Consumer Discretionary,225.2100067138672,227.1699981689453,224.3600006103516,225.9900054931641,225.9900054931641,29223100
2025-09-04,AMZN,Amazon,Consumer Discretionary,231.19000244140625,235.7700042724609,230.77999877929688,235.67999267578125,235.67999267578125,59391800
2025-09-05,AMZN,Amazon,Consumer Discretionary,235.19000244140625,236.0,231.92999267578125,232.3300018310547,232.3300018310547,36721800
2025-09-08,AMZN,Amazon,Consumer Discretionary,234.94000244140625,237.6000061035156,233.75,235.83999633789065,235.83999633789065,33947100
2025-09-09,AMZN,Amazon,Consumer Discretionary,236.3600006103516,238.8500061035156,235.0800018310547,238.2400054931641,238.2400054931641,27033800
2025-09-10,AMZN,Amazon,Consumer Discretionary,237.5200042724609,237.67999267578125,229.1000061035156,230.3300018310547,230.3300018310547,60907700
2025-09-11,AMZN,Amazon,Consumer Discretionary,231.4900054931641,231.52999877929688,229.33999633789065,229.9499969482422,229.9499969482422,37485600
2025-09-12,AMZN,Amazon,Consumer Discretionary,230.3500061035156,230.7899932861328,226.2899932861328,228.1499938964844,228.1499938964844,38496200
2025-09-15,AMZN,Amazon,Consumer Discretionary,230.6300048828125,233.72999572753903,230.32000732421875,231.42999267578125,231.42999267578125,33243300
2025-09-16,AMZN,Amazon,Consumer Discretionary,232.94000244140625,235.8999938964844,232.22999572753903,234.0500030517578,234.0500030517578,38203900
2025-09-17,AMZN,Amazon,Consumer Discretionary,233.7700042724609,234.3000030517578,228.7100067138672,231.6199951171875,231.6199951171875,42815200
2025-09-18,AMZN,Amazon,Consumer Discretionary,232.5,233.47999572753903,228.7899932861328,231.22999572753903,231.22999572753903,37931700
2025-09-19,AMZN,Amazon,Consumer Discretionary,232.3699951171875,234.16000366210935,229.6999969482422,231.47999572753903,231.47999572753903,97943200
2025-09-22,AMZN,Amazon,Consumer Discretionary,230.55999755859372,230.57000732421875,227.50999450683597,227.6300048828125,227.6300048828125,45914500
2025-09-23,AMZN,Amazon,Consumer Discretionary,227.8300018310547,227.8600006103516,220.07000732421875,220.7100067138672,220.7100067138672,70956200
2025-09-24,AMZN,Amazon,Consumer Discretionary,224.1499938964844,224.55999755859372,219.4499969482422,220.2100067138672,220.2100067138672,49509000
2025-09-25,AMZN,Amazon,Consumer Discretionary,220.05999755859372,220.6699981689453,216.47000122070312,218.1499938964844,218.1499938964844,52226300
2025-09-26,AMZN,Amazon,Consumer Discretionary,219.0800018310547,221.0500030517578,218.0200042724609,219.77999877929688,219.77999877929688,41650100
2025-09-29,AMZN,Amazon,Consumer Discretionary,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,222.1699981689453,44259200
2025-09-30,AMZN,Amazon,Consumer Discretionary,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,219.57000732421875,48396400
2025-10-01,AMZN,Amazon,Consumer Discretionary,217.3600006103516,222.1499938964844,216.6100006103516,220.6300048828125,220.6300048828125,43933800
2025-10-02,AMZN,Amazon,Consumer Discretionary,221.00999450683597,222.80999755859372,218.9499969482422,222.41000366210935,222.41000366210935,41258600
2025-10-03,AMZN,Amazon,Consumer Discretionary,223.44000244140625,224.1999969482422,219.33999633789065,219.50999450683597,219.50999450683597,43639000
2025-10-06,AMZN,Amazon,Consumer Discretionary,221.0,221.72999572753903,216.02999877929688,220.8999938964844,220.8999938964844,43690900
2025-10-07,AMZN,Amazon,Consumer Discretionary,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,221.77999877929688,31194700
2025-10-08,AMZN,Amazon,Consumer Discretionary,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,225.22000122070312,46686000
2025-10-09,AMZN,Amazon,Consumer Discretionary,225.0,228.2100067138672,221.75,227.7400054931641,227.7400054931641,46412100
2025-10-10,AMZN,Amazon,Consumer Discretionary,226.2100067138672,228.25,216.0,216.3699951171875,216.3699951171875,72367500
2025-10-13,AMZN,Amazon,Consumer Discretionary,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,220.07000732421875,37809700
2025-10-14,AMZN,Amazon,Consumer Discretionary,215.55999755859372,219.32000732421875,212.6000061035156,216.38999938964844,216.38999938964844,45665600
2025-10-15,AMZN,Amazon,Consumer Discretionary,216.6199951171875,217.7100067138672,212.66000366210935,215.57000732421875,215.57000732421875,45909500
2025-10-16,AMZN,Amazon,Consumer Discretionary,215.6699981689453,218.58999633789065,212.80999755859372,214.47000122070312,214.47000122070312,42414600
2025-10-17,AMZN,Amazon,Consumer Discretionary,214.55999755859372,214.8000030517578,211.02999877929688,213.0399932861328,213.0399932861328,45986900
2025-10-20,AMZN,Amazon,Consumer Discretionary,213.8800048828125,216.69000244140625,213.58999633789065,216.47999572753903,216.47999572753903,38882800
2025-10-21,AMZN,Amazon,Consumer Discretionary,218.42999267578125,223.32000732421875,217.9900054931641,222.02999877929688,222.02999877929688,50494600
2025-10-22,AMZN,Amazon,Consumer Discretionary,219.3000030517578,220.00999450683597,216.5200042724609,217.9499969482422,217.9499969482422,44308500
2025-10-23,AMZN,Amazon,Consumer Discretionary,219.0,221.3000030517578,218.17999267578125,221.08999633789065,221.08999633789065,31540000
2025-10-24,AMZN,Amazon,Consumer Discretionary,221.97000122070312,225.3999938964844,221.8999938964844,224.2100067138672,224.2100067138672,38685100
2025-10-27,AMZN,Amazon,Consumer Discretionary,227.66000366210935,228.3999938964844,225.5399932861328,226.97000122070312,226.97000122070312,38267000
2025-10-28,AMZN,Amazon,Consumer Discretionary,228.22000122070312,231.4900054931641,226.2100067138672,229.25,229.25,47100000
2025-10-29,AMZN,Amazon,Consumer Discretionary,231.6699981689453,232.82000732421875,227.75999450683597,230.3000030517578,230.3000030517578,52036200
2025-10-30,AMZN,Amazon,Consumer Discretionary,227.05999755859372,228.44000244140625,222.75,222.8600006103516,222.8600006103516,102252900
2025-10-31,AMZN,Amazon,Consumer Discretionary,250.1000061035156,250.5,243.97999572753903,244.22000122070312,244.22000122070312,166340800
2025-11-03,AMZN,Amazon,Consumer Discretionary,255.3600006103516,258.6000061035156,252.8999938964844,254.0,254.0,95997800
2025-11-04,AMZN,Amazon,Consumer Discretionary,250.3800048828125,257.010009765625,248.66000366210935,249.32000732421875,249.32000732421875,51546300
2025-11-05,AMZN,Amazon,Consumer Discretionary,249.02999877929688,251.0,246.16000366210935,250.1999969482422,250.1999969482422,40610700
2025-11-06,AMZN,Amazon,Consumer Discretionary,249.16000366210935,250.3800048828125,242.1699981689453,243.0399932861328,243.0399932861328,46004200
2025-11-07,AMZN,Amazon,Consumer Discretionary,242.8999938964844,244.8999938964844,238.4900054931641,244.41000366210935,244.41000366210935,46374300
2025-11-10,AMZN,Amazon,Consumer Discretionary,248.33999633789065,251.75,245.58999633789065,248.3999938964844,248.3999938964844,36476500
2025-11-11,AMZN,Amazon,Consumer Discretionary,248.41000366210935,249.75,247.22999572753903,249.1000061035156,249.1000061035156,23564100
2025-11-12,AMZN,Amazon,Consumer Discretionary,250.2400054931641,250.3699951171875,243.75,244.1999969482422,244.1999969482422,31190100
2025-11-13,AMZN,Amazon,Consumer Discretionary,243.0500030517578,243.75,236.5,237.5800018310547,237.5800018310547,41401700
2025-11-14,AMZN,Amazon,Consumer Discretionary,235.05999755859372,238.72999572753903,232.88999938964844,234.69000244140625,234.69000244140625,38956700
2025-11-17,AMZN,Amazon,Consumer Discretionary,233.25,234.6000061035156,229.19000244140625,232.8699951171875,232.8699951171875,59919000
2025-11-18,AMZN,Amazon,Consumer Discretionary,228.1000061035156,230.1999969482422,222.4199981689453,222.5500030517578,222.5500030517578,60608400
2025-11-19,AMZN,Amazon,Consumer Discretionary,223.7400054931641,223.7400054931641,218.5200042724609,222.69000244140625,222.69000244140625,58335600
2025-11-20,AMZN,Amazon,Consumer Discretionary,227.0500030517578,227.41000366210935,216.7400054931641,217.13999938964844,217.13999938964844,50309000
2025-11-21,AMZN,Amazon,Consumer Discretionary,216.3500061035156,222.2100067138672,215.17999267578125,220.69000244140625,220.69000244140625,68490500
2025-11-24,AMZN,Amazon,Consumer Discretionary,222.55999755859372,227.3300018310547,222.2700042724609,226.27999877929688,226.27999877929688,54318400
2025-11-25,AMZN,Amazon,Consumer Discretionary,226.3800048828125,230.5200042724609,223.8000030517578,229.6699981689453,229.6699981689453,39379300
2025-11-26,AMZN,Amazon,Consumer Discretionary,230.7400054931641,231.75,228.7700042724609,229.16000366210935,229.16000366210935,38497900
2025-11-28,AMZN,Amazon,Consumer Discretionary,231.2400054931641,233.2899932861328,230.22000122070312,233.22000122070312,233.22000122070312,20292300
2025-12-01,AMZN,Amazon,Consumer Discretionary,233.22000122070312,235.8000030517578,232.25,233.8800048828125,233.8800048828125,42904000
2025-12-02,AMZN,Amazon,Consumer Discretionary,235.00999450683597,238.97000122070312,233.5500030517578,234.4199981689453,234.4199981689453,45785400
2025-12-03,AMZN,Amazon,Consumer Discretionary,233.3500061035156,233.3800048828125,230.6100006103516,232.3800048828125,232.3800048828125,35495100
2025-12-04,AMZN,Amazon,Consumer Discretionary,232.7700042724609,233.5,226.8000030517578,229.1100006103516,229.1100006103516,45683200
2025-12-05,AMZN,Amazon,Consumer Discretionary,230.32000732421875,231.2400054931641,228.5500030517578,229.52999877929688,229.52999877929688,33117400
2025-12-08,AMZN,Amazon,Consumer Discretionary,229.58999633789065,230.8300018310547,226.2700042724609,226.88999938964844,226.88999938964844,35019200
2025-12-09,AMZN,Amazon,Consumer Discretionary,226.83999633789065,228.57000732421875,225.1100006103516,227.9199981689453,227.9199981689453,25841700
2025-12-10,AMZN,Amazon,Consumer Discretionary,228.80999755859372,232.4199981689453,228.4600067138672,231.77999877929688,231.77999877929688,38790700
2025-12-11,AMZN,Amazon,Consumer Discretionary,230.7100067138672,232.1100006103516,228.69000244140625,230.27999877929688,230.27999877929688,28249600
2025-12-12,AMZN,Amazon,Consumer Discretionary,229.8699951171875,230.0800018310547,225.1199951171875,226.19000244140625,226.19000244140625,35639100
2025-12-15,AMZN,Amazon,Consumer Discretionary,227.92999267578125,227.92999267578125,221.5,222.5399932861328,222.5399932861328,47286100
2025-12-16,AMZN,Amazon,Consumer Discretionary,223.0399932861328,223.66000366210935,221.1300048828125,222.55999755859372,222.55999755859372,39298900
2025-12-17,AMZN,Amazon,Consumer Discretionary,224.66000366210935,225.19000244140625,220.9900054931641,221.2700042724609,221.2700042724609,44034400
2025-12-18,AMZN,Amazon,Consumer Discretionary,225.7100067138672,229.22999572753903,224.41000366210935,226.75999450683597,226.75999450683597,50272400
2025-12-19,AMZN,Amazon,Consumer Discretionary,226.75999450683597,229.1300048828125,225.5800018310547,227.3500061035156,227.3500061035156,85544400
2025-12-22,AMZN,Amazon,Consumer Discretionary,228.6100006103516,229.47999572753903,226.7100067138672,228.42999267578125,228.42999267578125,32261300
2025-12-23,AMZN,Amazon,Consumer Discretionary,229.05999755859372,232.4499969482422,228.72999572753903,232.13999938964844,232.13999938964844,29230200
2025-12-24,AMZN,Amazon,Consumer Discretionary,232.1300048828125,232.9499969482422,231.3300018310547,232.3800048828125,232.3800048828125,11420500
2025-12-26,AMZN,Amazon,Consumer Discretionary,232.0399932861328,232.9900054931641,231.17999267578125,232.5200042724609,232.5200042724609,15994700
2025-12-29,AMZN,Amazon,Consumer Discretionary,231.94000244140625,232.6000061035156,230.7700042724609,232.07000732421875,232.07000732421875,19797900
2025-12-30,AMZN,Amazon,Consumer Discretionary,231.2100067138672,232.7700042724609,230.1999969482422,232.52999877929688,232.52999877929688,21910500
2025-12-31,AMZN,Amazon,Consumer Discretionary,232.91000366210935,232.9900054931641,230.1199951171875,230.82000732421875,230.82000732421875,24383700
2021-01-04,BRK-B,Berkshire Hathaway,Financials,231.72999572753903,231.8699951171875,226.8500061035156,228.4499969482422,228.4499969482422,7404900
2021-01-05,BRK-B,Berkshire Hathaway,Financials,228.2100067138672,230.1000061035156,226.8500061035156,227.47000122070312,227.47000122070312,5524900
2021-01-06,BRK-B,Berkshire Hathaway,Financials,229.4900054931641,232.67999267578125,227.5500030517578,230.2700042724609,230.2700042724609,9009400
2021-01-07,BRK-B,Berkshire Hathaway,Financials,232.77999877929688,233.9600067138672,231.3300018310547,232.8800048828125,232.8800048828125,4691600
2021-01-08,BRK-B,Berkshire Hathaway,Financials,233.5399932861328,234.6000061035156,231.72000122070312,234.02999877929688,234.02999877929688,4850400
2021-01-11,BRK-B,Berkshire Hathaway,Financials,231.22000122070312,233.9199981689453,231.0200042724609,233.42999267578125,233.42999267578125,3882000
2021-01-12,BRK-B,Berkshire Hathaway,Financials,233.30999755859372,233.97999572753903,231.6999969482422,233.02999877929688,233.02999877929688,5616600
2021-01-13,BRK-B,Berkshire Hathaway,Financials,232.0,234.9499969482422,231.7100067138672,234.50999450683597,234.50999450683597,3827500
2021-01-14,BRK-B,Berkshire Hathaway,Financials,234.7899932861328,235.6999969482422,233.83999633789065,235.0200042724609,235.0200042724609,4528700
2021-01-15,BRK-B,Berkshire Hathaway,Financials,234.1000061035156,234.58999633789065,231.91000366210935,233.4900054931641,233.4900054931641,5225000
2021-01-19,BRK-B,Berkshire Hathaway,Financials,234.63999938964844,236.2400054931641,231.6999969482422,234.5500030517578,234.5500030517578,5502100
2021-01-20,BRK-B,Berkshire Hathaway,Financials,234.0,235.1999969482422,233.2400054931641,234.75999450683597,234.75999450683597,4876200
2021-01-21,BRK-B,Berkshire Hathaway,Financials,235.22000122070312,236.1999969482422,234.0800018310547,234.16000366210935,234.16000366210935,4317300
2021-01-22,BRK-B,Berkshire Hathaway,Financials,232.5,233.8300018310547,232.2100067138672,232.9199981689453,232.9199981689453,4465000
2021-01-25,BRK-B,Berkshire Hathaway,Financials,231.6699981689453,233.5200042724609,230.4499969482422,233.00999450683597,233.00999450683597,5097700
2021-01-26,BRK-B,Berkshire Hathaway,Financials,233.0,233.5,231.3300018310547,231.57000732421875,231.57000732421875,3944800
2021-01-27,BRK-B,Berkshire Hathaway,Financials,230.0,230.0,226.1000061035156,227.3600006103516,227.3600006103516,8227100
2021-01-28,BRK-B,Berkshire Hathaway,Financials,229.75999450683597,233.50999450683597,228.16000366210935,230.9499969482422,230.9499969482422,5943500
2021-01-29,BRK-B,Berkshire Hathaway,Financials,229.4499969482422,229.97000122070312,227.2100067138672,227.8699951171875,227.8699951171875,6387300
2021-02-01,BRK-B,Berkshire Hathaway,Financials,229.97000122070312,230.5,228.0399932861328,229.32000732421875,229.32000732421875,4068200
2021-02-02,BRK-B,Berkshire Hathaway,Financials,231.2100067138672,233.42999267578125,230.6699981689453,232.2400054931641,232.2400054931641,5300300
2021-02-03,BRK-B,Berkshire Hathaway,Financials,232.3999938964844,233.16000366210935,231.27999877929688,232.67999267578125,232.67999267578125,3805600
2021-02-04,BRK-B,Berkshire Hathaway,Financials,232.83999633789065,235.91000366210935,232.41000366210935,235.7700042724609,235.7700042724609,4438400
2021-02-05,BRK-B,Berkshire Hathaway,Financials,236.97999572753903,236.97999572753903,234.8300018310547,235.16000366210935,235.16000366210935,3812200
2021-02-08,BRK-B,Berkshire Hathaway,Financials,236.0,237.55999755859372,235.3500061035156,237.4199981689453,237.4199981689453,3327300
2021-02-09,BRK-B,Berkshire Hathaway,Financials,237.07000732421875,240.77999877929688,235.66000366210935,239.91000366210935,239.91000366210935,4773400
2021-02-10,BRK-B,Berkshire Hathaway,Financials,241.42999267578125,241.5200042724609,239.0399932861328,239.9199981689453,239.9199981689453,3822600
2021-02-11,BRK-B,Berkshire Hathaway,Financials,239.3600006103516,240.44000244140625,238.8800048828125,239.75999450683597,239.75999450683597,2908500
2021-02-12,BRK-B,Berkshire Hathaway,Financials,238.07000732421875,242.75999450683597,238.02999877929688,242.4600067138672,242.4600067138672,3421800
2021-02-16,BRK-B,Berkshire Hathaway,Financials,244.13999938964844,247.25999450683597,242.82000732421875,245.27999877929688,245.27999877929688,4722200
2021-02-17,BRK-B,Berkshire Hathaway,Financials,244.13999938964844,246.19000244140625,244.0,245.25,245.25,3909500
2021-02-18,BRK-B,Berkshire Hathaway,Financials,244.72999572753903,245.4900054931641,241.6699981689453,243.5,243.5,4031000
2021-02-19,BRK-B,Berkshire Hathaway,Financials,244.1999969482422,244.9499969482422,241.3600006103516,241.8500061035156,241.8500061035156,4252400
2021-02-22,BRK-B,Berkshire Hathaway,Financials,240.88999938964844,245.97999572753903,240.8000030517578,244.97000122070312,244.97000122070312,4009100
2021-02-23,BRK-B,Berkshire Hathaway,Financials,245.55999755859372,246.57000732421875,243.2899932861328,245.52999877929688,245.52999877929688,5454900
2021-02-24,BRK-B,Berkshire Hathaway,Financials,245.1499938964844,249.5500030517578,245.1499938964844,248.4499969482422,248.4499969482422,5105900
2021-02-25,BRK-B,Berkshire Hathaway,Financials,248.07000732421875,250.55999755859372,242.92999267578125,243.69000244140625,243.69000244140625,6455200
2021-02-26,BRK-B,Berkshire Hathaway,Financials,245.1499938964844,245.1499938964844,240.25,240.50999450683597,240.50999450683597,8085300
2021-03-01,BRK-B,Berkshire Hathaway,Financials,246.8600006103516,250.5500030517578,246.08999633789065,249.2100067138672,249.2100067138672,6332300
2021-03-02,BRK-B,Berkshire Hathaway,Financials,249.1199951171875,251.33999633789065,248.3699951171875,249.22000122070312,249.22000122070312,4684500
2021-03-03,BRK-B,Berkshire Hathaway,Financials,249.72999572753903,254.80999755859372,249.2899932861328,251.5500030517578,251.5500030517578,6088300
2021-03-04,BRK-B,Berkshire Hathaway,Financials,251.0800018310547,252.5500030517578,243.22999572753903,245.47999572753903,245.47999572753903,7827000
2021-03-05,BRK-B,Berkshire Hathaway,Financials,248.88999938964844,253.4499969482422,247.3300018310547,253.1499938964844,253.1499938964844,6397000
2021-03-08,BRK-B,Berkshire Hathaway,Financials,255.6000061035156,260.2300109863281,253.72999572753903,257.6099853515625,257.6099853515625,7124300
2021-03-09,BRK-B,Berkshire Hathaway,Financials,258.54998779296875,262.94000244140625,255.6100006103516,259.0199890136719,259.0199890136719,8259300
2021-03-10,BRK-B,Berkshire Hathaway,Financials,260.29998779296875,267.5,259.6400146484375,263.989990234375,263.989990234375,8939300
2021-03-11,BRK-B,Berkshire Hathaway,Financials,264.2200012207031,264.79998779296875,260.4200134277344,260.9100036621094,260.9100036621094,5917600
2021-03-12,BRK-B,Berkshire Hathaway,Financials,262.3999938964844,264.6499938964844,259.6700134277344,260.0199890136719,260.0199890136719,4495400
2021-03-15,BRK-B,Berkshire Hathaway,Financials,260.3099975585937,260.44000244140625,253.5200042724609,254.6100006103516,254.6100006103516,6973400
2021-03-16,BRK-B,Berkshire Hathaway,Financials,254.52999877929688,254.52999877929688,249.82000732421875,251.5,251.5,67200
2021-03-17,BRK-B,Berkshire Hathaway,Financials,252.0200042724609,254.27999877929688,250.66000366210935,252.0,252.0,67700
2021-03-18,BRK-B,Berkshire Hathaway,Financials,253.75999450683597,255.63999938964844,251.3800048828125,252.4600067138672,252.4600067138672,5547300
2021-03-19,BRK-B,Berkshire Hathaway,Financials,252.30999755859372,252.5,248.5200042724609,250.9900054931641,250.9900054931641,16635400
2021-03-22,BRK-B,Berkshire Hathaway,Financials,250.6000061035156,251.6699981689453,248.8600006103516,250.3600006103516,250.3600006103516,5370400
2021-03-23,BRK-B,Berkshire Hathaway,Financials,250.1999969482422,251.1699981689453,247.7100067138672,248.30999755859372,248.30999755859372,4622400
2021-03-24,BRK-B,Berkshire Hathaway,Financials,249.5500030517578,251.88999938964844,248.5,249.6300048828125,249.6300048828125,4165000
2021-03-25,BRK-B,Berkshire Hathaway,Financials,249.3800048828125,251.52999877929688,246.7899932861328,250.75,250.75,5500000
2021-03-26,BRK-B,Berkshire Hathaway,Financials,252.75,257.3900146484375,252.4199981689453,256.7699890136719,256.7699890136719,5799100
2021-03-29,BRK-B,Berkshire Hathaway,Financials,253.92999267578125,260.04998779296875,253.3000030517578,258.82000732421875,258.82000732421875,6642600
2021-03-30,BRK-B,Berkshire Hathaway,Financials,259.94000244140625,261.0,257.239990234375,258.19000244140625,258.19000244140625,3878000
2021-03-31,BRK-B,Berkshire Hathaway,Financials,256.8599853515625,257.67999267578125,255.1699981689453,255.47000122070312,255.47000122070312,6578100
2021-04-01,BRK-B,Berkshire Hathaway,Financials,255.7400054931641,258.4700012207031,254.8000030517578,258.20001220703125,258.20001220703125,5573400
2021-04-05,BRK-B,Berkshire Hathaway,Financials,260.0199890136719,263.3500061035156,260.0,262.6600036621094,262.6600036621094,5049600
2021-04-06,BRK-B,Berkshire Hathaway,Financials,262.8599853515625,263.3399963378906,261.94000244140625,263.0599975585937,263.0599975585937,3060600
2021-04-07,BRK-B,Berkshire Hathaway,Financials,262.989990234375,264.3399963378906,262.3999938964844,263.6199951171875,263.6199951171875,3582700
2021-04-08,BRK-B,Berkshire Hathaway,Financials,262.7200012207031,263.92999267578125,261.9100036621094,263.510009765625,263.510009765625,3113300
2021-04-09,BRK-B,Berkshire Hathaway,Financials,264.2200012207031,266.239990234375,263.3500061035156,266.010009765625,266.010009765625,6052500
2021-04-12,BRK-B,Berkshire Hathaway,Financials,266.5299987792969,268.3399963378906,266.5299987792969,267.92999267578125,267.92999267578125,4292900
2021-04-13,BRK-B,Berkshire Hathaway,Financials,267.4200134277344,268.20001220703125,266.04998779296875,267.1000061035156,267.1000061035156,3556600
2021-04-14,BRK-B,Berkshire Hathaway,Financials,267.3099975585937,268.44000244140625,267.1499938964844,267.5299987792969,267.5299987792969,3119900
2021-04-15,BRK-B,Berkshire Hathaway,Financials,268.0599975585937,269.2799987792969,266.3900146484375,269.1400146484375,269.1400146484375,3919200
2021-04-16,BRK-B,Berkshire Hathaway,Financials,270.4700012207031,272.9700012207031,270.1099853515625,272.1099853515625,272.1099853515625,4710300
2021-04-19,BRK-B,Berkshire Hathaway,Financials,272.29998779296875,272.9200134277344,268.8500061035156,270.2799987792969,270.2799987792969,4235500
2021-04-20,BRK-B,Berkshire Hathaway,Financials,268.5299987792969,269.3099975585937,266.79998779296875,267.8900146484375,267.8900146484375,3740800
2021-04-21,BRK-B,Berkshire Hathaway,Financials,267.79998779296875,272.4599914550781,267.75,272.2099914550781,272.2099914550781,3897100
2021-04-22,BRK-B,Berkshire Hathaway,Financials,272.0400085449219,272.0799865722656,268.7799987792969,269.510009765625,269.510009765625,3732100
2021-04-23,BRK-B,Berkshire Hathaway,Financials,269.8599853515625,272.69000244140625,269.5599975585937,271.9800109863281,271.9800109863281,3684100
2021-04-26,BRK-B,Berkshire Hathaway,Financials,272.2799987792969,273.9800109863281,270.6300048828125,270.8599853515625,270.8599853515625,3569100
2021-04-27,BRK-B,Berkshire Hathaway,Financials,271.07000732421875,274.1600036621094,270.04998779296875,273.6499938964844,273.6499938964844,3173400
2021-04-28,BRK-B,Berkshire Hathaway,Financials,273.5400085449219,273.9599914550781,272.1300048828125,272.95001220703125,272.95001220703125,3176000
2021-04-29,BRK-B,Berkshire Hathaway,Financials,274.4700012207031,277.7900085449219,274.3500061035156,277.6000061035156,277.6000061035156,4540300
2021-04-30,BRK-B,Berkshire Hathaway,Financials,276.2900085449219,277.4100036621094,274.2099914550781,274.95001220703125,274.95001220703125,5212400
2021-05-03,BRK-B,Berkshire Hathaway,Financials,278.54998779296875,281.1199951171875,277.6700134277344,279.17999267578125,279.17999267578125,5184000
2021-05-04,BRK-B,Berkshire Hathaway,Financials,278.5400085449219,280.79998779296875,276.7799987792969,280.260009765625,280.260009765625,4465500
2021-05-05,BRK-B,Berkshire Hathaway,Financials,282.5199890136719,284.239990234375,282.1199951171875,282.760009765625,282.760009765625,4348100
2021-05-06,BRK-B,Berkshire Hathaway,Financials,284.69000244140625,290.0,284.04998779296875,289.7099914550781,289.7099914550781,5962900
2021-05-07,BRK-B,Berkshire Hathaway,Financials,289.9700012207031,291.07000732421875,287.7699890136719,290.92999267578125,290.92999267578125,6099200
2021-05-10,BRK-B,Berkshire Hathaway,Financials,292.3500061035156,295.0799865722656,292.07000732421875,292.3299865722656,292.3299865722656,4537800
2021-05-11,BRK-B,Berkshire Hathaway,Financials,289.8399963378906,290.510009765625,284.2900085449219,285.6300048828125,285.6300048828125,6813500
2021-05-12,BRK-B,Berkshire Hathaway,Financials,285.4599914550781,286.1199951171875,282.54998779296875,282.9100036621094,282.9100036621094,5308800
2021-05-13,BRK-B,Berkshire Hathaway,Financials,282.9100036621094,288.3699951171875,282.8500061035156,286.8999938964844,286.8999938964844,5244100
2021-05-14,BRK-B,Berkshire Hathaway,Financials,288.6700134277344,291.3800048828125,288.6700134277344,290.67999267578125,290.67999267578125,4260600
2021-05-17,BRK-B,Berkshire Hathaway,Financials,289.989990234375,290.4700012207031,288.07000732421875,289.2200012207031,289.2200012207031,3883300
2021-05-18,BRK-B,Berkshire Hathaway,Financials,290.20001220703125,290.3099975585937,287.239990234375,287.5899963378906,287.5899963378906,4356300
